BranchCache Export CacheMgr Provider,c:\windows\system32\PeerDistCacheProvider.dll
BranchCache HTTP Tansport,c:\windows\system32\PeerDistHttpTrans.dll
BranchCache Netshell Helper,c:\windows\system32\PeerDistSh.dll
BranchCache Service,c:\windows\system32\PeerDistSvc.dll
BranchCache WMI Provider,c:\windows\system32\wbem\NetPeerDistCim.dll
BranchCache WSD Discovery Provider,c:\windows\system32\PeerDistWSDDiscoProv.dll
Bridge Resources,c:\windows\system32\bridgeres.dll
Broadcast DVR Proxy,c:\windows\system32\bcastdvr.proxy.dll
Broadcast DVR User Service,c:\windows\system32\bcastdvruserservice.dll
Broadcom Network Kernel Debug Extensibility Module,c:\windows\system32\kd_02_14e4.dll
Broker Base Library,c:\windows\system32\BrokerLib.dll
Broker for WinRT input injection.,c:\windows\system32\InputInjectionBroker.dll
Browser Service Client DLL,c:\windows\system32\browcli.dll
Browser Setting Synchronization,c:\windows\system32\BrowserSettingSync.dll
BrowserBroker,c:\windows\system32\browserbroker.dll
Bthpan Context Handler,c:\windows\system32\BthpanContextHandler.dll
bthpanapi,c:\windows\system32\bthpanapi.dll
Built-In Diagnostics,c:\windows\system32\msdadiag.dll
Cabinet File Viewer Shell Extension,c:\windows\system32\cabview.dll
Camera control and photo capture,c:\windows\system32\DriverStore\FileRepository\nvdm.inf_amd64_8c0f80d0ac705bd2\NvCamera\NvCamera64.dll,c:\windows\system32\DriverStore\FileRepository\nvdm.inf_amd64_8c0f80d0ac705bd2\NvCamera\NvCameraWhitelisting32.dll,c:\windows\system32\DriverStore\FileRepository\nvdm.inf_amd64_8c0f80d0ac705bd2\NvCamera\NvCamera32.dll,c:\windows\system32\DriverStore\FileRepository\nvdm.inf_amd64_8c0f80d0ac705bd2\NvCamera\NvCameraWhitelisting64.dll
Canonical Display Driver,c:\windows\system32\cdd.dll
CanonUrl,c:\windows\system32\canonurl.dll
Capability Access Manager - Handlers' Shared DLL,c:\windows\system32\CapabilityAccessHandlers.dll
Capability Access Manager Client,c:\windows\system32\CapabilityAccessManagerClient.dll
Capability Access Manager Service,c:\windows\system32\CapabilityAccessManager.dll
Capability Authorization APIs,c:\windows\system32\capauthz.dll
capiprovider DLL,c:\windows\system32\capiprovider.dll
Capture Picker Desktop,c:\windows\system32\Windows.Internal.CapturePicker.Desktop.dll
Capture Picker Experience,c:\windows\system32\Windows.Internal.CapturePicker.dll
CashDrawer Protocol Provider,c:\windows\system32\PointOfService\ProtocolProviders\CashDrawerProtocolProvider.dll
Cast to Device Menu DLL,c:\windows\system32\playtomenu.dll
Casting protocol app manager and launcher,c:\windows\system32\CastLaunch.dll
Casting Shell Extensions,c:\windows\system32\CastingShellExt.dll
CCA DirectShow Filter.,c:\windows\system32\cca.dll
CEMAPI,c:\windows\system32\cemapi.dll
Cert Credential Provider,c:\windows\system32\certCredProvider.dll
Certificate Policy Engine,c:\windows\system32\CertPolEng.dll
Certificates snap-in,c:\windows\system32\certmgr.dll
CFL_MA8_Full_Coefs,c:\windows\system32\DriverStore\FileRepository\wavesapo8de.inf_amd64_1151be6164efa36e\CFL_MA8_Full_Coefs64.dll,c:\windows\system32\DriverStore\FileRepository\wavesapo8de.inf_amd64_9384fc4d30af89c3\CFL_MA8_Full_Coefs64.dll
CFL_MA8_Reduced_Coefs,c:\windows\system32\DriverStore\FileRepository\wavesapo8de.inf_amd64_9384fc4d30af89c3\CFL_MA8_Reduced_Coefs64.dll,c:\windows\system32\DriverStore\FileRepository\wavesapo8de.inf_amd64_1151be6164efa36e\CFL_MA8_Reduced_Coefs64.dll
chakrathunk.dll,c:\windows\system32\Chakrathunk.dll
Change Tracking,c:\windows\system32\POSyncServices.dll
Chart View,c:\windows\system32\chartv.dll
ChsAdvancedDS.DYNLINK,c:\windows\system32\InputMethod\CHS\ChsAdvancedDS.dll
CHSLEXICONUPDATEDS.DLL,c:\windows\system32\InputMethod\CHS\ChsLexiconUpdateDS.dll
CHSPROXYDS.DLL,c:\windows\system32\InputMethod\CHS\ChsProxyDS.dll
ChsStrokeDS.DYNLINK,c:\windows\system32\ChsStrokeDS.dll
ChtAdvancedDS.DYNLINK,c:\windows\system32\ChtAdvancedDS.dll
ChtBopomofoDS.DYNLINK,c:\windows\system32\ChtBopomofoDS.dll
ChtCangjieDS.DYNLINK,c:\windows\system32\ChtCangjieDS.dll
ChtHkStrokeDS.DYNLINK,c:\windows\system32\ChtHkStrokeDS.dll
ChtQuickDS.DYNLINK,c:\windows\system32\ChtQuickDS.dll
ChxAPDS.DYNLINK,c:\windows\system32\ChxAPDS.dll
ChxDecoder.DYNLINK,c:\windows\system32\ChxDecoder.dll
ChxHAPDS.DYNLINK,c:\windows\system32\ChxHAPDS.dll
ChxInputRouter.DYNLINK,c:\windows\system32\chxinputrouter.dll
ChxRanker.DYNLINK,c:\windows\system32\chxranker.dll
CHxReadingStringIME,c:\windows\system32\CHxReadingStringIME.dll
CIC - MMC controls for Taskpad,c:\windows\system32\cic.dll
CIM Provider Adapter,c:\windows\system32\wmitomi.dll
Cisco Vic Network Kernel Debug Extensibility Module,c:\windows\system32\kd_02_1137.dll
Classic System Events Broker Client Library,c:\windows\system32\CSystemEventsBrokerClient.dll
CleanPCCSP,c:\windows\system32\CleanPCCSP.dll
ClickOnce Application Deployment Support Library,c:\windows\system32\dfshim.dll
Client DLL for accessing CallHistory information,c:\windows\system32\CallHistoryClient.dll
Client dll for Pim Index Maintenance,c:\windows\system32\PimIndexMaintenanceClient.dll
Client Integration Component,c:\windows\system32\AppVIntegration.dll
Client License Service,c:\windows\system32\ClipSVC.dll
Client Licensing Platform Client,c:\windows\system32\Clipc.dll
Client Licensing Platform Client Provisioning,c:\windows\system32\oemlicense.dll
Client Server Runtime Process,c:\windows\system32\csrsrv.dll
Client Side Caching UI,c:\windows\system32\cscui.dll
Client Side Rendering Print Provider,c:\windows\system32\win32spl.dll
Client Virtualization Subsystems,c:\windows\system32\AppVEntSubsystems64.dll
Clip Migration Plugin,c:\windows\system32\migration\ClipMigPlugin.dll
Clipboard Settings Handlers,c:\windows\system32\SettingsHandlers_Clipboard.dll
ClipWinRT,c:\windows\system32\clipwinrt.dll
Cloud AP Security Package,c:\windows\system32\cloudAP.dll
Cloud API user mode API,c:\windows\system32\cldapi.dll
Cloud Data Store,c:\windows\system32\Windows.CloudStore.dll
Cloud Experience Credential Provider,c:\windows\system32\cxcredprov.dll
CloudDomainJoinAuthenticUserGesture,c:\windows\system32\CloudDomainJoinAUG.dll
CloudDomainJoinDataModelServer,c:\windows\system32\CloudDomainJoinDataModelServer.dll
CloudExperienceHost,c:\windows\system32\CloudExperienceHost.dll
CloudExperienceHost User Operations,c:\windows\system32\CloudExperienceHostUser.dll
CloudExperienceHostBroker,c:\windows\system32\CloudExperienceHostBroker.dll
CloudExperienceHostCommon,c:\windows\system32\CloudExperienceHostCommon.dll
WerCmdlets,c:\windows\system32\WindowsPowerShell\v1.0\Modules\WindowsErrorReporting\Microsoft.WindowsErrorReporting.PowerShell.dll
Cluster API Library,c:\windows\system32\clusapi.dll
CM_ProxyEntries Configuration Service Provider,c:\windows\system32\CspProxy.dll
cmd.exe Extension DLL,c:\windows\system32\cmdext.dll
cmgrcspps,c:\windows\system32\cmgrcspps.dll
CMI Configuration Management API,c:\windows\system32\AdvancedInstallers\cmiv2.dll
CMI To MigXML Translation,c:\windows\system32\migwiz\cmi2migxml.dll
cmintegrator.dll,c:\windows\system32\cmintegrator.dll
CNG Key Isolation Service,c:\windows\system32\keyiso.dll
cngprovider DLL,c:\windows\system32\cngprovider.dll
Code Coverage Collection DLL,c:\windows\system32\vscover160.dll
Code Integrity Management Interface,c:\windows\system32\ManageCI.dll
Code Integrity Module,c:\windows\system32\ci.dll
CoInstaller: NET,c:\windows\system32\nci.dll
Column List Box,c:\windows\system32\clb.dll
Com event handler,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\ComEventHandler.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\ComEventHandler.dll
COM Proxy Dll for the Exchange Active Sync Policy Manager Broker,c:\windows\system32\EasPolicyManagerBrokerPS.dll
COM proxy server for lpksetup.exe,c:\windows\system32\lpksetupproxyserv.dll
COM+,c:\windows\system32\colbact.dll,c:\windows\system32\mtxdm.dll,c:\windows\system32\mfcsubs.dll,c:\windows\system32\comrepl.dll,c:\windows\system32\es.dll,c:\windows\system32\mtxex.dll,c:\windows\system32\txflog.dll
COM+ Administration SDK,c:\windows\system32\Com\comadmin.dll
COM+ Configuration Catalog,c:\windows\system32\clbcatq.dll
COM+ Configuration Catalog Client,c:\windows\system32\stclient.dll
COM+ Configuration Catalog Server,c:\windows\system32\catsrv.dll
COM+ Configuration Catalog Server Proxy/Stub,c:\windows\system32\catsrvps.dll
COM+ Configuration Catalog Server Utilities,c:\windows\system32\catsrvut.dll
COM+ Explorer MMC Snapin,c:\windows\system32\comsnap.dll
COM+ Explorer UI,c:\windows\system32\comuid.dll
COM+ Migration,c:\windows\system32\migration\commig.dll,c:\windows\system32\migwiz\replacementmanifests\Microsoft-Windows-COM-ComPlus-Setup\commig.dll,c:\windows\system32\migwiz\dlmanifests\Microsoft-Windows-COM-ComPlus-Setup-DL\commig.dll
COM+ Resources,c:\windows\system32\comres.dll
COM+ Services,c:\windows\system32\comsvcs.dll
COM+ Setup,c:\windows\system32\setup\comsetup.dll
Common,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\Common.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\Common.dll
Common Controls Library,c:\windows\system32\comctl32.dll
Common Dialogs DLL,c:\windows\system32\comdlg32.dll
Common halftone Color Adjustment Dialogs,c:\windows\system32\htui.dll
Common Log Marshalling Win32 DLL,c:\windows\system32\clfsw32.dll
Common Property Sheet User Interface DLL,c:\windows\system32\compstui.dll
Compatibility Appraiser,c:\windows\system32\appraiser.dll
Compatibility Tab Shell Extension Library,c:\windows\system32\acppage.dll
Compatibility Upgrade Migration Host,c:\windows\system32\acmigration.dll
Component Package Support DLL,c:\windows\system32\CompPkgSup.dll
Composable Shell Shared Proxy Stub,c:\windows\system32\ComposableShellProxyStub.dll
Compose Form,c:\windows\system32\FXSCOMPOSE.dll
Composer framework for Composable Shell,c:\windows\system32\ComposerFramework.dll
Compressed (zipped) Folders,c:\windows\system32\zipfldr.dll
Computer Chooser Dialog,c:\windows\system32\tpmcompc.dll
Computer Management,c:\windows\system32\mycomput.dll
ConfigManager,c:\windows\system32\configmanager2.dll
Configuration Backend Interface,c:\windows\system32\cfgbkend.dll
Configuration Manager DLL,c:\windows\system32\cfgmgr32.dll
Configuration Service Provider CellSettings,c:\windows\system32\CspCellularSettings.dll
Configuration Service Provider CMCellularEntries,c:\windows\system32\CfgSPCellular.dll
Configuration Service Provider CMPolicy,c:\windows\system32\CfgSPPolicy.dll
Configuration Service Provider LTE,c:\windows\system32\csplte.dll
Configurator,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\Configurator.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\Configurator.dll
ConfigureExpandedStorage,c:\windows\system32\ConfigureExpandedStorage.dll
ConnectedAccountState.dll,c:\windows\system32\ConnectedAccountState.dll
Connection Manager Admin API Helper,c:\windows\system32\cmlua.dll
Connection Manager Admin API Helper for Setup,c:\windows\system32\cmstplua.dll
Console Logon User Experience,c:\windows\system32\ConsoleLogon.dll
Console Window Host,c:\windows\system32\ConhostV1.dll
Constraint Index Search,c:\windows\system32\ConstraintIndex.Search.dll
Content Index Utility DLL,c:\windows\system32\Query.dll
ContentDeliveryManager.Utilities,c:\windows\system32\ContentDeliveryManager.Utilities.dll
ContextH Application,c:\windows\system32\BWContextHandler.dll
Control Panel Console Applet,c:\windows\system32\console.dll
Controlador de impresora PCL-XL,c:\windows\system32\DriverStore\FileRepository\hpcm225u.inf_amd64_7bee1bc64a9ec4bf\pclxl.dll
Converts a PNG part of the icon to a legacy bmp icon,c:\windows\system32\IconCodecService.dll
Core Shell SI Host Extension Framework for Composable Shell,c:\windows\system32\CoreShellExtFramework.dll
coreaudiopolicymanagerext.DYNLINK,c:\windows\system32\coreaudiopolicymanagerext.dll
coredpus,c:\windows\system32\coredpus.dll
CoreShell,c:\windows\system32\CoreShell.dll
CoreShellAPI,c:\windows\system32\CoreShellAPI.dll
Correlation Engine,c:\windows\system32\correngine.dll
Corrupted File Recovery Diagnostic Module,c:\windows\system32\cofiredm.dll
Corrupted MSI File Recovery Diagnostic Module,c:\windows\system32\MsiCofire.dll
Cortana Action Manager,c:\windows\system32\ActionMgr.dll
Cortana.Persona,c:\windows\system32\Cortana.Persona.dll
CortanaMapiHelper,c:\windows\system32\CortanaMapiHelper.dll
CortanaMapiHelper.ProxyStub,c:\windows\system32\CortanaMapiHelper.ProxyStub.dll
Cred Prov Data Model,c:\windows\system32\CredProvDataModel.dll
Credential Delegation Security Package,c:\windows\system32\credssp.dll
Credential Dialog Broker,c:\windows\system32\CredDialogBroker.dll
Credential Enrollment Manager ForUser API,c:\windows\system32\CredentialEnrollmentManagerForUser.dll
Credential Manager Service,c:\windows\system32\vaultsvc.dll
Credential Manager User Interface,c:\windows\system32\credui.dll
Credential Manager User Internal Interface,c:\windows\system32\wincredui.dll
Credential Prompt User Experience,c:\windows\system32\Windows.UI.Cred.dll
Credential Provider 2FA Helper,c:\windows\system32\CredProv2faHelper.dll
Credential Provider Framework Host,c:\windows\system32\credprovhost.dll
Credential Provider Helper,c:\windows\system32\CredProvHelper.dll
Credential Providers,c:\windows\system32\credprovs.dll
Credential Providers Legacy,c:\windows\system32\credprovslegacy.dll
Credential UX Dialog Controller,c:\windows\system32\Windows.UI.CredDialogController.dll
Credential Vault Client Library,c:\windows\system32\vaultcli.dll
Crypto API32,c:\windows\system32\crypt32.dll
Crypto Network Related API,c:\windows\system32\cryptnet.dll
Crypto Shell Extensions,c:\windows\system32\cryptext.dll
Crypto SIP provider for signing and verifying .esd Electronic Software Distribution files,c:\windows\system32\EsdSip.dll
Crypto SIP provider for signing and verifying PowerShell script files (.ps1/.ps1xml),c:\windows\system32\WindowsPowerShell\v1.0\pwrshsip.dll
Crypto WinRT Library,c:\windows\system32\CryptoWinRT.dll
Cryptographic Catalog Services,c:\windows\system32\cryptcatsvc.dll
Process Mitigations,c:\windows\system32\WindowsPowerShell\v1.0\Modules\ProcessMitigations\Microsoft.ProcessMitigations.Commands.dll
Cryptographic Service Provider API,c:\windows\system32\cryptsp.dll
Cryptographic Services,c:\windows\system32\cryptsvc.dll
Cryptographic TPM Endorsement Key Services,c:\windows\system32\crypttpmeksvc.dll
Cryptography Manager,c:\windows\system32\cryptdll.dll
CSC Service DLL,c:\windows\system32\cscsvc.dll
CSI Agent,c:\windows\system32\migwiz\csiagent.dll
Custom Protocol Engine,c:\windows\system32\rascustom.dll
CXH from LogonUI API,c:\windows\system32\cflapi.dll
CXHProvisioningServer,c:\windows\system32\CXHProvisioningServer.dll
DA Network Connectivity WMI Provider,c:\windows\system32\wbem\netnccim.dll
DAC for Trident DOM,c:\windows\system32\MshtmlDac.dll
DAF DnsSd Provider,c:\windows\system32\DafDnsSd.dll
DAF GIP Provider,c:\windows\system32\DafGip.dll
DAF IoT Provider,c:\windows\system32\DAFIoT.dll
DAF Print Provider DLL,c:\windows\system32\DafPrintProvider.dll
DAF Printer WiFi Provisioning Provider,c:\windows\system32\DAFWiProv.dll
DAF UPnP Provider,c:\windows\system32\dafupnp.dll
DAF WSD Provider,c:\windows\system32\DAFWSD.dll
NetworkSecurityCmdlets,c:\windows\system32\WindowsPowerShell\v1.0\Modules\NetSecurity\Microsoft.Windows.Firewall.Commands.dll
Data exchange,c:\windows\system32\DataExchange.dll
Data Integrity Scan Task,c:\windows\system32\discan.dll
Data Marketplace Service,c:\windows\system32\datamarketsvc.dll
Data Protection API,c:\windows\system32\dpapi.dll
Data Sharing Service Client DLL,c:\windows\system32\dsclient.dll
Data Sharing Service NT Service DLL,c:\windows\system32\dssvc.dll
Data Usage API,c:\windows\system32\dusmapi.dll
Data Usage Handlers,c:\windows\system32\DataUsageHandlers.dll
Data Usage Service,c:\windows\system32\dusmsvc.dll
Database Repair Tool (64-bit),c:\windows\system32\sqlcecompact40.dll
DAV Helper DLL,c:\windows\system32\davhlpr.dll
DAV sync engine for contacts, calendar,c:\windows\system32\DavSyncProvider.dll
daxexec,c:\windows\system32\daxexec.dll
DCI Manager,c:\windows\system32\dciman32.dll
dcntel,c:\windows\system32\dcntel.dll
DdcAntiTheftApi,c:\windows\system32\DdcAntiTheftApi.dll
DdcClaimsApi,c:\windows\system32\DdcClaimsApi.dll
DdcComImplementationsDesktop,c:\windows\system32\DdcComImplementationsDesktop.dll
DDOI Interface Proxy,c:\windows\system32\DDOIProxy.dll
Debug Layer For Microsoft's DirectML Library,c:\windows\system32\DirectML.Debug.dll
Debug Register Service,c:\windows\system32\embeddedmodesvc.dll
DEC LK411-AJ Keyboard Layout,c:\windows\system32\kbdlk41a.dll
Default Device Manager,c:\windows\system32\DefaultDeviceManager.dll
Delivery Optimization,c:\windows\system32\dosvc.dll
Delivery Optimization Admin commands,c:\windows\system32\WindowsPowerShell\v1.0\Modules\DeliveryOptimization\Microsoft.Windows.DeliveryOptimization.AdminCommands.dll
Delivery Optimization Management,c:\windows\system32\domgmt.dll
Delivery Optimization Settings,c:\windows\system32\dosettings.dll,c:\windows\system32\Windows.ApplicationModel.Store.Preview.DOSettings.dll
Dell Mouse Property Page,c:\windows\system32\DellTPad\ApMouCpl.dll,c:\windows\system32\DriverStore\FileRepository\aphidfiltrsp.inf_amd64_154c37f7247e32d8\ApMouCpl.dll
Demand Dial Manager Supervisor,c:\windows\system32\mprddm.dll
Deployment CSP DLL,c:\windows\system32\deploymentcsps.dll
Deprecated Protected Storage COM interfaces,c:\windows\system32\pstorec.dll
Desktop Activity Broker API,c:\windows\system32\dabapi.dll
Desktop Activity Broker DLL,c:\windows\system32\dab.dll
Desktop Display Broker,c:\windows\system32\DispBroker.Desktop.dll
Desktop Shell Schema for Cloud Data Store,c:\windows\system32\Windows.CloudStore.Schema.DesktopShell.dll
Desktop Switcher Data Model,c:\windows\system32\DesktopShellAppStateContract.dll,c:\windows\system32\DesktopSwitcherDataModel.dll
DesktopHost Extensions,c:\windows\system32\DesktopShellExt.dll
DesktopView Broker Proxy Stub,c:\windows\system32\DesktopView.Internal.Broker.ProxyStub.dll
DesktopView.Internal.Broker,c:\windows\system32\DesktopView.Internal.Broker.dll
Detection and Sharing Status API,c:\windows\system32\dtsh.dll
DeveloperOptions Handlers Implementation,c:\windows\system32\DeveloperOptionsSettingsHandlers.dll
